volume_name,title,authors,year,pdf_link,url
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Continuous Language Generative Flow,"Tang, Zineng, Zhang, Shiyue, Kim, Hyounghun, Bansal, Mohit",2021,https://aclanthology.org/2021.acl-long.355.pdf,https://aclanthology.org/2021.acl-long.355
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),TWAG,"Zhu, Fangwei, Tu, Shangqing, Shi, Jiaxin, Li, Juanzi, Hou, Lei, Cui, Tong",2021,https://aclanthology.org/2021.acl-long.356.pdf,https://aclanthology.org/2021.acl-long.356
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),F,"Jin, Woojeong, Khanna, Rahul, Kim, Suji, Lee, Dong-Ho, Morstatter, Fred, Galstyan, Aram, Ren, Xiang",2021,https://aclanthology.org/2021.acl-long.357.pdf,https://aclanthology.org/2021.acl-long.357
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Recursive Tree-Structured Self-Attention for Answer Sentence Selection,"Mrini, Khalil, Farcas, Emilia, Nakashole, Ndapa",2021,https://aclanthology.org/2021.acl-long.358.pdf,https://aclanthology.org/2021.acl-long.358
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),How Knowledge Graph and Attention Help? A Qualitative Analysis into Bag-level Relation Extraction,"Hu, Zikun, Cao, Yixin, Huang, Lifu, Chua, Tat-Seng",2021,https://aclanthology.org/2021.acl-long.359.pdf,https://aclanthology.org/2021.acl-long.359
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Trigger is Not Sufficient: Exploiting Frame-aware Knowledge for Implicit Event Argument Extraction,"Wei, Kaiwen, Sun, Xian, Zhang, Zequn, Zhang, Jingyuan, Zhi, Guo, Jin, Li",2021,https://aclanthology.org/2021.acl-long.360.pdf,https://aclanthology.org/2021.acl-long.360
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Element Intervention for Open Relation Extraction,"Liu, Fangchao, Yan, Lingyong, Lin, Hongyu, Han, Xianpei, Sun, Le",2021,https://aclanthology.org/2021.acl-long.361.pdf,https://aclanthology.org/2021.acl-long.361
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),A,"Yan, Jun, Zalmout, Nasser, Liang, Yan, Grant, Christan, Ren, Xiang, Dong, Xin Luna",2021,https://aclanthology.org/2021.acl-long.362.pdf,https://aclanthology.org/2021.acl-long.362
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),C,"Jiang, Zhengbao, Han, Jialong, Sisman, Bunyamin, Dong, Xin Luna",2021,https://aclanthology.org/2021.acl-long.363.pdf,https://aclanthology.org/2021.acl-long.363
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Benchmarking Scalable Methods for Streaming Cross Document Entity Coreference,"Logan IV, Robert L, McCallum, Andrew, Singh, Sameer, Bikel, Dan",2021,https://aclanthology.org/2021.acl-long.364.pdf,https://aclanthology.org/2021.acl-long.364
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Search from History and Reason for Future: Two-stage Reasoning on Temporal Knowledge Graphs,"Li, Zixuan, Jin, Xiaolong, Guan, Saiping, Li, Wei, Guo, Jiafeng, Wang, Yuanzhuo, Cheng, Xueqi",2021,https://aclanthology.org/2021.acl-long.365.pdf,https://aclanthology.org/2021.acl-long.365
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Employing Argumentation Knowledge Graphs for Neural Argument Generation,"Al Khatib, Khalid, Trautner, Lukas, Wachsmuth, Henning, Hou, Yufang, Stein, Benno",2021,https://aclanthology.org/2021.acl-long.366.pdf,https://aclanthology.org/2021.acl-long.366
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Learning Span-Level Interactions for Aspect Sentiment Triplet Extraction,"Xu, Lu, Chia, Yew Ken, Bing, Lidong",2021,https://aclanthology.org/2021.acl-long.367.pdf,https://aclanthology.org/2021.acl-long.367
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),On Compositional Generalization of Neural Machine Translation,"Li, Yafu, Yin, Yongjing, Chen, Yulong, Zhang, Yue",2021,https://aclanthology.org/2021.acl-long.368.pdf,https://aclanthology.org/2021.acl-long.368
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Mask-Align: Self-Supervised Neural Word Alignment,"Chen, Chi, Sun, Maosong, Liu, Yang",2021,https://aclanthology.org/2021.acl-long.369.pdf,https://aclanthology.org/2021.acl-long.369
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),GWLAN,"Li, Huayang, Liu, Lemao, Huang, Guoping, Shi, Shuming",2021,https://aclanthology.org/2021.acl-long.370.pdf,https://aclanthology.org/2021.acl-long.370
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),De-biasing Distantly Supervised Named Entity Recognition via Causal Intervention,"Zhang, Wenkai, Lin, Hongyu, Han, Xianpei, Sun, Le",2021,https://aclanthology.org/2021.acl-long.371.pdf,https://aclanthology.org/2021.acl-long.371
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),A Span-Based Model for Joint Overlapped and Discontinuous Named Entity Recognition,"Li, Fei, Lin, ZhiChao, Zhang, Meishan, Ji, Donghong",2021,https://aclanthology.org/2021.acl-long.372.pdf,https://aclanthology.org/2021.acl-long.372
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),MLB,"Lou, Dongfang, Liao, Zhilin, Deng, Shumin, Zhang, Ningyu, Chen, Huajun",2021,https://aclanthology.org/2021.acl-long.373.pdf,https://aclanthology.org/2021.acl-long.373
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Exploiting Document Structures and Cluster Consistencies for Event Coreference Resolution,"Minh Tran, Hieu, Phung, Duy, Nguyen, Thien Huu",2021,https://aclanthology.org/2021.acl-long.374.pdf,https://aclanthology.org/2021.acl-long.374
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),S,"Tian, Xuetao, Jing, Liping, He, Lu, Liu, Feng",2021,https://aclanthology.org/2021.acl-long.375.pdf,https://aclanthology.org/2021.acl-long.375
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Knowledge-Enriched Event Causality Identification via Latent Structure Induction Networks,"Cao, Pengfei, Zuo, Xinyu, Chen, Yubo, Liu, Kang, Zhao, Jun, Chen, Yuguang, Peng, Weihua",2021,https://aclanthology.org/2021.acl-long.376.pdf,https://aclanthology.org/2021.acl-long.376
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Turn the Combination Lock: Learnable Textual Backdoor Attacks via Word Substitution,"Qi, Fanchao, Yao, Yuan, Xu, Sophia, Liu, Zhiyuan, Sun, Maosong",2021,https://aclanthology.org/2021.acl-long.377.pdf,https://aclanthology.org/2021.acl-long.377
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Parameter-Efficient Transfer Learning with Diff Pruning,"Guo, Demi, Rush, Alexander, Kim, Yoon",2021,https://aclanthology.org/2021.acl-long.378.pdf,https://aclanthology.org/2021.acl-long.378
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),R,"Hu, Xiang, Mi, Haitao, Wen, Zujie, Wang, Yafang, Su, Yi, Zheng, Jing, de Melo, Gerard",2021,https://aclanthology.org/2021.acl-long.379.pdf,https://aclanthology.org/2021.acl-long.379
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Risk Minimization for Zero-shot Sequence Labeling,"Hu, Zechuan, Jiang, Yong, Bach, Nguyen, Wang, Tao, Huang, Zhongqiang, Huang, Fei, Tu, Kewei",2021,https://aclanthology.org/2021.acl-long.380.pdf,https://aclanthology.org/2021.acl-long.380
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),WARP,"Hambardzumyan, Karen, Khachatrian, Hrant, May, Jonathan",2021,https://aclanthology.org/2021.acl-long.381.pdf,https://aclanthology.org/2021.acl-long.381
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Lexicon Learning for Few Shot Sequence Modeling,"Akyurek, Ekin, Andreas, Jacob",2021,https://aclanthology.org/2021.acl-long.382.pdf,https://aclanthology.org/2021.acl-long.382
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Personalized Transformer for Explainable Recommendation,"Li, Lei, Zhang, Yongfeng, Chen, Li",2021,https://aclanthology.org/2021.acl-long.383.pdf,https://aclanthology.org/2021.acl-long.383
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Generating SOAP,"Krishna, Kundan, Khosla, Sopan, Bigham, Jeffrey, Lipton, Zachary C.",2021,https://aclanthology.org/2021.acl-long.384.pdf,https://aclanthology.org/2021.acl-long.384
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Tail-to-Tail Non-Autoregressive Sequence Prediction for C,"Li, Piji, Shi, Shuming",2021,https://aclanthology.org/2021.acl-long.385.pdf,https://aclanthology.org/2021.acl-long.385
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Early Detection of Sexual Predators in Chats,"Vogt, Matthias, Leser, Ulf, Akbik, Alan",2021,https://aclanthology.org/2021.acl-long.386.pdf,https://aclanthology.org/2021.acl-long.386
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Writing by Memorizing: Hierarchical Retrieval-based Medical Report Generation,"Yang, Xingyi, Ye, Muchao, You, Quanzeng, Ma, Fenglong",2021,https://aclanthology.org/2021.acl-long.387.pdf,https://aclanthology.org/2021.acl-long.387
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Concept-Based Label Embedding via Dynamic Routing for Hierarchical Text Classification,"Wang, Xuepeng, Zhao, Li, Liu, Bing, Chen, Tao, Zhang, Feng, Wang, Di",2021,https://aclanthology.org/2021.acl-long.388.pdf,https://aclanthology.org/2021.acl-long.388
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),V,"Lu, Xiaopeng, Zhao, Tiancheng, Lee, Kyusong",2021,https://aclanthology.org/2021.acl-long.389.pdf,https://aclanthology.org/2021.acl-long.389
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Few-Shot Text Ranking with Meta Adapted Synthetic Weak Supervision,"Sun, Si, Qian, Yingzhuo, Liu, Zhenghao, Xiong, Chenyan, Zhang, Kaitao, Bao, Jie, Liu, Zhiyuan, Bennett, Paul",2021,https://aclanthology.org/2021.acl-long.390.pdf,https://aclanthology.org/2021.acl-long.390
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Semi-Supervised Text Classification with Balanced Deep Representation Distributions,"Li, Changchun, Li, Ximing, Ouyang, Jihong",2021,https://aclanthology.org/2021.acl-long.391.pdf,https://aclanthology.org/2021.acl-long.391
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Improving Document Representations by Generating Pseudo Query Embeddings for Dense Retrieval,"Tang, Hongyin, Sun, Xingwu, Jin, Beihong, Wang, Jingang, Zhang, Fuzheng, Wu, Wei",2021,https://aclanthology.org/2021.acl-long.392.pdf,https://aclanthology.org/2021.acl-long.392
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),C,"Yan, Yuanmeng, Li, Rumei, Wang, Sirui, Zhang, Fuzheng, Wu, Wei, Xu, Weiran",2021,https://aclanthology.org/2021.acl-long.393.pdf,https://aclanthology.org/2021.acl-long.393
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Exploring Dynamic Selection of Branch Expansion Orders for Code Generation,"Jiang, Hui, Zhou, Chulun, Meng, Fandong, Zhang, Biao, Zhou, Jie, Huang, Degen, Wu, Qingqiang, Su, Jinsong",2021,https://aclanthology.org/2021.acl-long.394.pdf,https://aclanthology.org/2021.acl-long.394
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),COINS,"Paul, Debjit, Frank, Anette",2021,https://aclanthology.org/2021.acl-long.395.pdf,https://aclanthology.org/2021.acl-long.395
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Reasoning over Entity-Action-Location Graph for Procedural Text Understanding,"Huang, Hao, Geng, Xiubo, Pei, Jian, Long, Guodong, Jiang, Daxin",2021,https://aclanthology.org/2021.acl-long.396.pdf,https://aclanthology.org/2021.acl-long.396
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),From Paraphrasing to Semantic Parsing: Unsupervised Semantic Parsing via Synchronous Semantic Decoding,"Wu, Shan, Chen, Bo, Xin, Chunlei, Han, Xianpei, Sun, Le, Zhang, Weipeng, Chen, Jiansong, Yang, Fan, Cai, Xunliang",2021,https://aclanthology.org/2021.acl-long.397.pdf,https://aclanthology.org/2021.acl-long.397
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Pre-training Universal Language Representation,"Li, Yian, Zhao, Hai",2021,https://aclanthology.org/2021.acl-long.398.pdf,https://aclanthology.org/2021.acl-long.398
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Structural Pre-training for Dialogue Comprehension,"Zhang, Zhuosheng, Zhao, Hai",2021,https://aclanthology.org/2021.acl-long.399.pdf,https://aclanthology.org/2021.acl-long.399
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),A,"Yin, Yichun, Chen, Cheng, Shang, Lifeng, Jiang, Xin, Chen, Xiao, Liu, Qun",2021,https://aclanthology.org/2021.acl-long.400.pdf,https://aclanthology.org/2021.acl-long.400
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Data Augmentation with Adversarial Training for Cross-Lingual NLI,"Dong, Xin, Zhu, Yaxin, Fu, Zuohui, Xu, Dongkuan, de Melo, Gerard",2021,https://aclanthology.org/2021.acl-long.401.pdf,https://aclanthology.org/2021.acl-long.401
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Bootstrapped Unsupervised Sentence Representation Learning,"Zhang, Yan, He, Ruidan, Liu, Zuozhu, Bing, Lidong, Li, Haizhou",2021,https://aclanthology.org/2021.acl-long.402.pdf,https://aclanthology.org/2021.acl-long.402
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Learning Event Graph Knowledge for Abductive Reasoning,"Du, Li, Ding, Xiao, Liu, Ting, Qin, Bing",2021,https://aclanthology.org/2021.acl-long.403.pdf,https://aclanthology.org/2021.acl-long.403
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),A Cognitive Regularizer for Language Modeling,"Wei, Jason, Meister, Clara, Cotterell, Ryan",2021,https://aclanthology.org/2021.acl-long.404.pdf,https://aclanthology.org/2021.acl-long.404
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Lower Perplexity is Not Always Human-Like,"Kuribayashi, Tatsuki, Oseki, Yohei, Ito, Takumi, Yoshida, Ryo, Asahara, Masayuki, Inui, Kentaro",2021,https://aclanthology.org/2021.acl-long.405.pdf,https://aclanthology.org/2021.acl-long.405
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Word Sense Disambiguation: Towards Interactive Context Exploitation from Both Word and Sense Perspectives,"Wang, Ming, Wang, Yinglin",2021,https://aclanthology.org/2021.acl-long.406.pdf,https://aclanthology.org/2021.acl-long.406
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),A Knowledge-Guided Framework for Frame Identification,"Su, Xuefeng, Li, Ru, Li, Xiaoli, Pan, Jeff Z., Zhang, Hu, Chai, Qinghua, Han, Xiaoqi",2021,https://aclanthology.org/2021.acl-long.407.pdf,https://aclanthology.org/2021.acl-long.407
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Obtaining Better Static Word Embeddings Using Contextual Embedding Models,"Gupta, Prakhar, Jaggi, Martin",2021,https://aclanthology.org/2021.acl-long.408.pdf,https://aclanthology.org/2021.acl-long.408
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Meta-Learning with Variational Semantic Memory for Word Sense Disambiguation,"Du, Yingjun, Holla, Nithin, Zhen, Xiantong, Snoek, Cees, Shutova, Ekaterina",2021,https://aclanthology.org/2021.acl-long.409.pdf,https://aclanthology.org/2021.acl-long.409
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),L,"Vuli{\'c}, Ivan, Ponti, Edoardo Maria, Korhonen, Anna, Glava{\v{s}}, Goran",2021,https://aclanthology.org/2021.acl-long.410.pdf,https://aclanthology.org/2021.acl-long.410
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Text-Free Image-to-Speech Synthesis Using Learned Segmental Units,"Hsu, Wei-Ning, Harwath, David, Miller, Tyler, Song, Christopher, Glass, James",2021,https://aclanthology.org/2021.acl-long.411.pdf,https://aclanthology.org/2021.acl-long.411
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),CTFN,"Tang, Jiajia, Li, Kang, Jin, Xuanyu, Cichocki, Andrzej, Zhao, Qibin, Kong, Wanzeng",2021,https://aclanthology.org/2021.acl-long.412.pdf,https://aclanthology.org/2021.acl-long.412
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Positional Artefacts Propagate Through Masked Language Model Embeddings,"Luo, Ziyang, Kulmizev, Artur, Mao, Xiaoxi",2021,https://aclanthology.org/2021.acl-long.413.pdf,https://aclanthology.org/2021.acl-long.413
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Language Model Evaluation Beyond Perplexity,"Meister, Clara, Cotterell, Ryan",2021,https://aclanthology.org/2021.acl-long.414.pdf,https://aclanthology.org/2021.acl-long.414
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Learning to Explain: Generating Stable Explanations Fast,"Situ, Xuelin, Zukerman, Ingrid, Paris, Cecile, Maruf, Sameen, Haffari, Gholamreza",2021,https://aclanthology.org/2021.acl-long.415.pdf,https://aclanthology.org/2021.acl-long.415
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),S,"Nadeem, Moin, Bethke, Anna, Reddy, Siva",2021,https://aclanthology.org/2021.acl-long.416.pdf,https://aclanthology.org/2021.acl-long.416
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Alignment Rationale for Natural Language Inference,"Jiang, Zhongtao, Zhang, Yuanzhe, Yang, Zhao, Zhao, Jun, Liu, Kang",2021,https://aclanthology.org/2021.acl-long.417.pdf,https://aclanthology.org/2021.acl-long.417
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Enabling Lightweight Fine-tuning for Pre-trained Language Model Compression based on Matrix Product Operators,"Liu, Peiyu, Gao, Ze-Feng, Zhao, Wayne Xin, Xie, Zhi-Yuan, Lu, Zhong-Yi, Wen, Ji-Rong",2021,https://aclanthology.org/2021.acl-long.418.pdf,https://aclanthology.org/2021.acl-long.418
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),On Sample Based Explanation Methods for NLP,"Zhang, Wei, Huang, Ziming, Zhu, Yada, Ye, Guangnan, Cui, Xiaodong, Zhang, Fan",2021,https://aclanthology.org/2021.acl-long.419.pdf,https://aclanthology.org/2021.acl-long.419
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Syntax-Enhanced Pre-trained Model,"Xu, Zenan, Guo, Daya, Tang, Duyu, Su, Qinliang, Shou, Linjun, Gong, Ming, Zhong, Wanjun, Quan, Xiaojun, Jiang, Daxin, Duan, Nan",2021,https://aclanthology.org/2021.acl-long.420.pdf,https://aclanthology.org/2021.acl-long.420
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Matching Distributions between Model and Data: Cross-domain Knowledge Distillation for Unsupervised Domain Adaptation,"Zhang, Bo, Zhang, Xiaoming, Liu, Yun, Cheng, Lei, Li, Zhoujun",2021,https://aclanthology.org/2021.acl-long.421.pdf,https://aclanthology.org/2021.acl-long.421
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Counterfactual Inference for Text Classification Debiasing,"Qian, Chen, Feng, Fuli, Wen, Lijie, Ma, Chunping, Xie, Pengjun",2021,https://aclanthology.org/2021.acl-long.422.pdf,https://aclanthology.org/2021.acl-long.422
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),H,"Qi, Tao, Wu, Fangzhao, Wu, Chuhan, Yang, Peiru, Yu, Yang, Xie, Xing, Huang, Yongfeng",2021,https://aclanthology.org/2021.acl-long.423.pdf,https://aclanthology.org/2021.acl-long.423
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),PP,"Qi, Tao, Wu, Fangzhao, Wu, Chuhan, Huang, Yongfeng",2021,https://aclanthology.org/2021.acl-long.424.pdf,https://aclanthology.org/2021.acl-long.424
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Article Reranking by Memory-Enhanced Key Sentence Matching for Detecting Previously Fact-Checked Claims,"Sheng, Qiang, Cao, Juan, Zhang, Xueyao, Li, Xirong, Zhong, Lei",2021,https://aclanthology.org/2021.acl-long.425.pdf,https://aclanthology.org/2021.acl-long.425
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Defense against Synonym Substitution-based Adversarial Attacks via D,"Zhou, Yi, Zheng, Xiaoqing, Hsieh, Cho-Jui, Chang, Kai-Wei, Huang, Xuanjing",2021,https://aclanthology.org/2021.acl-long.426.pdf,https://aclanthology.org/2021.acl-long.426
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Shortformer: Better Language Modeling using Shorter Inputs,"Press, Ofir, Smith, Noah A., Lewis, Mike",2021,https://aclanthology.org/2021.acl-long.427.pdf,https://aclanthology.org/2021.acl-long.427
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),B,"Mao, Yuren, Wang, Zekai, Liu, Weiwei, Lin, Xuemin, Hu, Wenbin",2021,https://aclanthology.org/2021.acl-long.428.pdf,https://aclanthology.org/2021.acl-long.428
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Unified Interpretation of Softmax Cross-Entropy and Negative Sampling: With Case Study for Knowledge Graph Embedding,"Kamigaito, Hidetaka, Hayashi, Katsuhiko",2021,https://aclanthology.org/2021.acl-long.429.pdf,https://aclanthology.org/2021.acl-long.429
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),De-Confounded Variational Encoder-Decoder for Logical Table-to-Text Generation,"Chen, Wenqing, Tian, Jidong, Li, Yitian, He, Hao, Jin, Yaohui",2021,https://aclanthology.org/2021.acl-long.430.pdf,https://aclanthology.org/2021.acl-long.430
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Rethinking Stealthiness of Backdoor Attack against NLP,"Yang, Wenkai, Lin, Yankai, Li, Peng, Zhou, Jie, Sun, Xu",2021,https://aclanthology.org/2021.acl-long.431.pdf,https://aclanthology.org/2021.acl-long.431
Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Crowdsourcing Learning as Domain Adaptation: A,"Zhang, Xin, Xu, Guangwei, Sun, Yueheng, Zhang, Meishan, Xie, Pengjun",2021,https://aclanthology.org/2021.acl-long.432.pdf,https://aclanthology.org/2021.acl-long.432
