volume_name,title,authors,year,pdf_link,url
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,F,"Iso, Hayate, Qiao, Chao, Li, Hang",2020,https://aclanthology.org/2020.acl-main.17.pdf,https://aclanthology.org/2020.acl-main.17
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Few-Shot NLG,"Chen, Zhiyu, Eavani, Harini, Chen, Wenhu, Liu, Yinyin, Wang, William Yang",2020,https://aclanthology.org/2020.acl-main.18.pdf,https://aclanthology.org/2020.acl-main.18
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Fluent Response Generation for Conversational Question Answering,"Baheti, Ashutosh, Ritter, Alan, Small, Kevin",2020,https://aclanthology.org/2020.acl-main.19.pdf,https://aclanthology.org/2020.acl-main.19
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Generating Diverse and Consistent QA,"Lee, Dong Bok, Lee, Seanie, Jeong, Woo Tae, Kim, Donghwan, Hwang, Sung Ju",2020,https://aclanthology.org/2020.acl-main.20.pdf,https://aclanthology.org/2020.acl-main.20
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Learning to Ask More: Semi-Autoregressive Sequential Question Generation under Dual-Graph Interaction,"Chai, Zi, Wan, Xiaojun",2020,https://aclanthology.org/2020.acl-main.21.pdf,https://aclanthology.org/2020.acl-main.21
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Neural Syntactic Preordering for Controlled Paraphrase Generation,"Goyal, Tanya, Durrett, Greg",2020,https://aclanthology.org/2020.acl-main.22.pdf,https://aclanthology.org/2020.acl-main.22
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Pre-train and Plug-in: Flexible Conditional Text Generation with Variational Auto-Encoders,"Duan, Yu, Xu, Canwen, Pei, Jiaxin, Han, Jialong, Li, Chenliang",2020,https://aclanthology.org/2020.acl-main.23.pdf,https://aclanthology.org/2020.acl-main.23
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Probabilistically Masked Language Model Capable of Autoregressive Generation in Arbitrary Word Order,"Liao, Yi, Jiang, Xin, Liu, Qun",2020,https://aclanthology.org/2020.acl-main.24.pdf,https://aclanthology.org/2020.acl-main.24
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Reverse Engineering Configurations of Neural Text Generation Models,"Tay, Yi, Bahri, Dara, Zheng, Che, Brunk, Clifford, Metzler, Donald, Tomkins, Andrew",2020,https://aclanthology.org/2020.acl-main.25.pdf,https://aclanthology.org/2020.acl-main.25
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Review-based Question Generation with Adaptive Instance Transfer and Augmentation,"Yu, Qian, Bing, Lidong, Zhang, Qiong, Lam, Wai, Si, Luo",2020,https://aclanthology.org/2020.acl-main.26.pdf,https://aclanthology.org/2020.acl-main.26
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,TAG,"Cai, Ruichu, Liang, Zhihao, Xu, Boyan, Li, Zijian, Hao, Yuexing, Chen, Yao",2020,https://aclanthology.org/2020.acl-main.27.pdf,https://aclanthology.org/2020.acl-main.27
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Unsupervised Paraphrasing by Simulated Annealing,"Liu, Xianggen, Mou, Lili, Meng, Fandong, Zhou, Hao, Zhou, Jie, Song, Sen",2020,https://aclanthology.org/2020.acl-main.28.pdf,https://aclanthology.org/2020.acl-main.28
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,A Joint Model for Document Segmentation and Segment Labeling,"Barrow, Joe, Jain, Rajiv, Morariu, Vlad, Manjunatha, Varun, Oard, Douglas, Resnik, Philip",2020,https://aclanthology.org/2020.acl-main.29.pdf,https://aclanthology.org/2020.acl-main.29
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Contextualized Weak Supervision for Text Classification,"Mekala, Dheeraj, Shang, Jingbo",2020,https://aclanthology.org/2020.acl-main.30.pdf,https://aclanthology.org/2020.acl-main.30
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Every Document Owns Its Structure: Inductive Text Classification via Graph Neural Networks,"Zhang, Yufeng, Yu, Xueli, Cui, Zeyu, Wu, Shu, Wen, Zhongzhen, Wang, Liang",2020,https://aclanthology.org/2020.acl-main.31.pdf,https://aclanthology.org/2020.acl-main.31
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Neural Topic Modeling with Bidirectional Adversarial Training,"Wang, Rui, Hu, Xuemeng, Zhou, Deyu, He, Yulan, Xiong, Yuxuan, Ye, Chenchen, Xu, Haiyang",2020,https://aclanthology.org/2020.acl-main.32.pdf,https://aclanthology.org/2020.acl-main.32
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Text Classification with Negative Supervision,"Ohashi, Sora, Takayama, Junya, Kajiwara, Tomoyuki, Chu, Chenhui, Arase, Yuki",2020,https://aclanthology.org/2020.acl-main.33.pdf,https://aclanthology.org/2020.acl-main.33
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Content Word Aware Neural Machine Translation,"Chen, Kehai, Wang, Rui, Utiyama, Masao, Sumita, Eiichiro",2020,https://aclanthology.org/2020.acl-main.34.pdf,https://aclanthology.org/2020.acl-main.34
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Evaluating Explanation Methods for Neural Machine Translation,"Li, Jierui, Liu, Lemao, Li, Huayang, Li, Guanlin, Huang, Guoping, Shi, Shuming",2020,https://aclanthology.org/2020.acl-main.35.pdf,https://aclanthology.org/2020.acl-main.35
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Jointly Masked Sequence-to-Sequence Model for Non-Autoregressive Neural Machine Translation,"Guo, Junliang, Xu, Linli, Chen, Enhong",2020,https://aclanthology.org/2020.acl-main.36.pdf,https://aclanthology.org/2020.acl-main.36
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Learning Source Phrase Representations for Neural Machine Translation,"Xu, Hongfei, van Genabith, Josef, Xiong, Deyi, Liu, Qiuhui, Zhang, Jingyi",2020,https://aclanthology.org/2020.acl-main.37.pdf,https://aclanthology.org/2020.acl-main.37
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Lipschitz Constrained Parameter Initialization for Deep Transformers,"Xu, Hongfei, Liu, Qiuhui, van Genabith, Josef, Xiong, Deyi, Zhang, Jingyi",2020,https://aclanthology.org/2020.acl-main.38.pdf,https://aclanthology.org/2020.acl-main.38
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,L,"Dubois, Yann, Dagan, Gautier, Hupkes, Dieuwke, Bruni, Elia",2020,https://aclanthology.org/2020.acl-main.39.pdf,https://aclanthology.org/2020.acl-main.39
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Multiscale Collaborative Deep Models for Neural Machine Translation,"Wei, Xiangpeng, Yu, Heng, Hu, Yue, Zhang, Yue, Weng, Rongxiang, Luo, Weihua",2020,https://aclanthology.org/2020.acl-main.40.pdf,https://aclanthology.org/2020.acl-main.40
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Norm-Based Curriculum Learning for Neural Machine Translation,"Liu, Xuebo, Lai, Houtim, Wong, Derek F., Chao, Lidia S.",2020,https://aclanthology.org/2020.acl-main.41.pdf,https://aclanthology.org/2020.acl-main.41
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Opportunistic Decoding with Timely Correction for Simultaneous Translation,"Zheng, Renjie, Ma, Mingbo, Zheng, Baigong, Liu, Kaibo, Huang, Liang",2020,https://aclanthology.org/2020.acl-main.42.pdf,https://aclanthology.org/2020.acl-main.42
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,A Formal Hierarchy of RNN,"Merrill, William, Weiss, Gail, Goldberg, Yoav, Schwartz, Roy, Smith, Noah A., Yahav, Eran",2020,https://aclanthology.org/2020.acl-main.43.pdf,https://aclanthology.org/2020.acl-main.43
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,A Three-Parameter Rank-Frequency Relation in Natural Languages,"Ding, Chenchen, Utiyama, Masao, Sumita, Eiichiro",2020,https://aclanthology.org/2020.acl-main.44.pdf,https://aclanthology.org/2020.acl-main.44
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Dice Loss for Data-imbalanced NLP,"Li, Xiaoya, Sun, Xiaofei, Meng, Yuxian, Liang, Junjun, Wu, Fei, Li, Jiwei",2020,https://aclanthology.org/2020.acl-main.45.pdf,https://aclanthology.org/2020.acl-main.45
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Emergence of Syntax Needs Minimal Supervision,Authors Not Found,2020,https://aclanthology.org/2020.acl-main.46.pdf,https://aclanthology.org/2020.acl-main.46
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Language Models as an Alternative Evaluator of Word Order Hypotheses: A Case Study in J,"Kuribayashi, Tatsuki, Ito, Takumi, Suzuki, Jun, Inui, Kentaro",2020,https://aclanthology.org/2020.acl-main.47.pdf,https://aclanthology.org/2020.acl-main.47
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,GCAN,"Lu, Yi-Ju, Li, Cheng-Te",2020,https://aclanthology.org/2020.acl-main.48.pdf,https://aclanthology.org/2020.acl-main.48
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Integrating Semantic and Structural Information with Graph Convolutional Network for Controversy Detection,"Zhong, Lei, Cao, Juan, Sheng, Qiang, Guo, Junbo, Wang, Ziang",2020,https://aclanthology.org/2020.acl-main.49.pdf,https://aclanthology.org/2020.acl-main.49
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Predicting the Topical Stance and Political Leaning of Media using Tweets,"Stefanov, Peter, Darwish, Kareem, Atanasov, Atanas, Nakov, Preslav",2020,https://aclanthology.org/2020.acl-main.50.pdf,https://aclanthology.org/2020.acl-main.50
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,"Simple, Interpretable and Stable Method for Detecting Words with Usage Change across Corpora","Gonen, Hila, Jawahar, Ganesh, Seddah, Djam{\'e}, Goldberg, Yoav",2020,https://aclanthology.org/2020.acl-main.51.pdf,https://aclanthology.org/2020.acl-main.51
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,CDL,"Shen, Lei, Feng, Yang",2020,https://aclanthology.org/2020.acl-main.52.pdf,https://aclanthology.org/2020.acl-main.52
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Efficient Dialogue State Tracking by Selectively Overwriting Memory,"Kim, Sungdong, Yang, Sohee, Kim, Gyuwan, Lee, Sang-Woo",2020,https://aclanthology.org/2020.acl-main.53.pdf,https://aclanthology.org/2020.acl-main.53
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,End-to-End Neural Pipeline for Goal-Oriented Dialogue Systems using GPT,"Ham, Donghoon, Lee, Jeong-Gwan, Jang, Youngsoo, Kim, Kee-Eung",2020,https://aclanthology.org/2020.acl-main.54.pdf,https://aclanthology.org/2020.acl-main.54
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Evaluating Dialogue Generation Systems via Response Selection,"Sato, Shiki, Akama, Reina, Ouchi, Hiroki, Suzuki, Jun, Inui, Kentaro",2020,https://aclanthology.org/2020.acl-main.55.pdf,https://aclanthology.org/2020.acl-main.55
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Gated Convolutional Bidirectional Attention-based Model for Off-topic Spoken Response Detection,"Zha, Yefei, Li, Ruobing, Lin, Hui",2020,https://aclanthology.org/2020.acl-main.56.pdf,https://aclanthology.org/2020.acl-main.56
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Learning Low-Resource End-To-End Goal-Oriented Dialog for Fast and Reliable System Deployment,"Dai, Yinpei, Li, Hangyu, Tang, Chengguang, Li, Yongbin, Sun, Jian, Zhu, Xiaodan",2020,https://aclanthology.org/2020.acl-main.57.pdf,https://aclanthology.org/2020.acl-main.57
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Learning to Tag OOV,"He, Keqing, Yan, Yuanmeng, Xu, Weiran",2020,https://aclanthology.org/2020.acl-main.58.pdf,https://aclanthology.org/2020.acl-main.58
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Multi-Agent Task-Oriented Dialog Policy Learning with Role-Aware Reward Decomposition,"Takanobu, Ryuichi, Liang, Runze, Huang, Minlie",2020,https://aclanthology.org/2020.acl-main.59.pdf,https://aclanthology.org/2020.acl-main.59
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Paraphrase Augmented Task-Oriented Dialog Generation,"Gao, Silin, Zhang, Yichi, Ou, Zhijian, Yu, Zhou",2020,https://aclanthology.org/2020.acl-main.60.pdf,https://aclanthology.org/2020.acl-main.60
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Response-Anticipated Memory for On-Demand Knowledge Integration in Response Generation,"Tian, Zhiliang, Bi, Wei, Lee, Dongkyu, Xue, Lanqing, Song, Yiping, Liu, Xiaojiang, Zhang, Nevin L.",2020,https://aclanthology.org/2020.acl-main.61.pdf,https://aclanthology.org/2020.acl-main.61
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Semi-Supervised Dialogue Policy Learning via Stochastic Reward Estimation,"Huang, Xinting, Qi, Jianzhong, Sun, Yu, Zhang, Rui",2020,https://aclanthology.org/2020.acl-main.62.pdf,https://aclanthology.org/2020.acl-main.62
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Towards Unsupervised Language Understanding and Generation by Joint Dual Learning,"Su, Shang-Yu, Huang, Chao-Wei, Chen, Yun-Nung",2020,https://aclanthology.org/2020.acl-main.63.pdf,https://aclanthology.org/2020.acl-main.63
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,USR,"Mehri, Shikib, Eskenazi, Maxine",2020,https://aclanthology.org/2020.acl-main.64.pdf,https://aclanthology.org/2020.acl-main.64
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Explicit Semantic Decomposition for Definition Generation,"Li, Jiahuan, Bao, Yu, Huang, Shujian, Dai, Xinyu, Chen, Jiajun",2020,https://aclanthology.org/2020.acl-main.65.pdf,https://aclanthology.org/2020.acl-main.65
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Improved Natural Language Generation via Loss Truncation,"Kang, Daniel, Hashimoto, Tatsunori B.",2020,https://aclanthology.org/2020.acl-main.66.pdf,https://aclanthology.org/2020.acl-main.66
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Line Graph Enhanced AMR,"Zhao, Yanbin, Chen, Lu, Chen, Zhi, Cao, Ruisheng, Zhu, Su, Yu, Kai",2020,https://aclanthology.org/2020.acl-main.67.pdf,https://aclanthology.org/2020.acl-main.67
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Rigid Formats Controlled Text Generation,"Li, Piji, Zhang, Haisong, Liu, Xiaojiang, Shi, Shuming",2020,https://aclanthology.org/2020.acl-main.68.pdf,https://aclanthology.org/2020.acl-main.68
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Syn-QG,"Dhole, Kaustubh, Manning, Christopher D.",2020,https://aclanthology.org/2020.acl-main.69.pdf,https://aclanthology.org/2020.acl-main.69
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,An Online Semantic-enhanced D,"Kumar, Jay, Shao, Junming, Uddin, Salah, Ali, Wazir",2020,https://aclanthology.org/2020.acl-main.70.pdf,https://aclanthology.org/2020.acl-main.70
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Generative Semantic Hashing Enhanced via B,"Zheng, Lin, Su, Qinliang, Shen, Dinghan, Chen, Changyou",2020,https://aclanthology.org/2020.acl-main.71.pdf,https://aclanthology.org/2020.acl-main.71
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Interactive Construction of User-Centric Dictionary for Text Analytics,"Kohita, Ryosuke, Yoshida, Issei, Kanayama, Hiroshi, Nasukawa, Tetsuya",2020,https://aclanthology.org/2020.acl-main.72.pdf,https://aclanthology.org/2020.acl-main.72
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,T,"Isonuma, Masaru, Mori, Junichiro, Bollegala, Danushka, Sakata, Ichiro",2020,https://aclanthology.org/2020.acl-main.73.pdf,https://aclanthology.org/2020.acl-main.73
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Unsupervised FAQ,"Mass, Yosi, Carmeli, Boaz, Roitman, Haggai, Konopnicki, David",2020,https://aclanthology.org/2020.acl-main.74.pdf,https://aclanthology.org/2020.acl-main.74
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,\textquotedblleft,"Zhou, Yichao, Jiang, Jyun-Yu, Zhao, Jieyu, Chang, Kai-Wei, Wang, Wei",2020,https://aclanthology.org/2020.acl-main.75.pdf,https://aclanthology.org/2020.acl-main.75
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Fast and Accurate Deep Bidirectional Language Representations for Unsupervised Learning,"Shin, Joongbo, Lee, Yoonhyung, Yoon, Seunghyun, Jung, Kyomin",2020,https://aclanthology.org/2020.acl-main.76.pdf,https://aclanthology.org/2020.acl-main.76
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Fine-grained Interest Matching for Neural News Recommendation,"Wang, Heyuan, Wu, Fangzhao, Liu, Zheng, Xie, Xing",2020,https://aclanthology.org/2020.acl-main.77.pdf,https://aclanthology.org/2020.acl-main.77
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Interpretable Operational Risk Classification with Semi-Supervised Variational Autoencoder,"Zhou, Fan, Zhang, Shengming, Yang, Yi",2020,https://aclanthology.org/2020.acl-main.78.pdf,https://aclanthology.org/2020.acl-main.78
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Interpreting T,"Zhong, Ting, Wang, Tianliang, Zhou, Fan, Trajcevski, Goce, Zhang, Kunpeng, Yang, Yi",2020,https://aclanthology.org/2020.acl-main.79.pdf,https://aclanthology.org/2020.acl-main.79
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Modeling Code-Switch Languages Using Bilingual Parallel Corpus,"Lee, Grandee, Li, Haizhou",2020,https://aclanthology.org/2020.acl-main.80.pdf,https://aclanthology.org/2020.acl-main.80
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,S,"Cheng, Xingyi, Xu, Weidi, Chen, Kunlong, Jiang, Shaohua, Wang, Feng, Wang, Taifeng, Chu, Wei, Qi, Yuan",2020,https://aclanthology.org/2020.acl-main.81.pdf,https://aclanthology.org/2020.acl-main.81
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Spelling Error Correction with Soft-Masked BERT,"Zhang, Shaohua, Huang, Haoran, Liu, Jicong, Li, Hang",2020,https://aclanthology.org/2020.acl-main.82.pdf,https://aclanthology.org/2020.acl-main.82
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,A Frame-based Sentence Representation for Machine Reading Comprehension,"Guo, Shaoru, Li, Ru, Tan, Hongye, Li, Xiaoli, Guan, Yong, Zhao, Hongyan, Zhang, Yueping",2020,https://aclanthology.org/2020.acl-main.83.pdf,https://aclanthology.org/2020.acl-main.83
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,A Methodology for Creating Question Answering Corpora Using Inverse Data Annotation,Authors Not Found,2020,https://aclanthology.org/2020.acl-main.84.pdf,https://aclanthology.org/2020.acl-main.84
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Contextualized Sparse Representations for Real-Time Open-Domain Question Answering,"Lee, Jinhyuk, Seo, Minjoon, Hajishirzi, Hannaneh, Kang, Jaewoo",2020,https://aclanthology.org/2020.acl-main.85.pdf,https://aclanthology.org/2020.acl-main.85
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Dynamic Sampling Strategies for Multi-Task Reading Comprehension,"Gottumukkala, Ananth, Dua, Dheeru, Singh, Sameer, Gardner, Matt",2020,https://aclanthology.org/2020.acl-main.86.pdf,https://aclanthology.org/2020.acl-main.86
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Enhancing Answer Boundary Detection for Multilingual Machine Reading Comprehension,"Yuan, Fei, Shou, Linjun, Bai, Xuanyu, Gong, Ming, Liang, Yaobo, Duan, Nan, Fu, Yan, Jiang, Daxin",2020,https://aclanthology.org/2020.acl-main.87.pdf,https://aclanthology.org/2020.acl-main.87
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Explicit Memory Tracker with Coarse-to-Fine Reasoning for Conversational Machine Reading,"Gao, Yifan, Wu, Chien-Sheng, Joty, Shafiq, Xiong, Caiming, Socher, Richard, King, Irwin, Lyu, Michael, Hoi, Steven C.H.",2020,https://aclanthology.org/2020.acl-main.88.pdf,https://aclanthology.org/2020.acl-main.88
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Injecting Numerical Reasoning Skills into Language Models,"Geva, Mor, Gupta, Ankit, Berant, Jonathan",2020,https://aclanthology.org/2020.acl-main.89.pdf,https://aclanthology.org/2020.acl-main.89
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Learning to Identify Follow-Up Questions in Conversational Question Answering,"Kundu, Souvik, Lin, Qian, Ng, Hwee Tou",2020,https://aclanthology.org/2020.acl-main.90.pdf,https://aclanthology.org/2020.acl-main.90
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Query Graph Generation for Answering Multi-hop Complex Questions from Knowledge Bases,"Lan, Yunshi, Jiang, Jing",2020,https://aclanthology.org/2020.acl-main.91.pdf,https://aclanthology.org/2020.acl-main.91
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,A Diverse Corpus for Evaluating and Developing E,"Miao, Shen-yun, Liang, Chao-Chun, Su, Keh-Yih",2020,https://aclanthology.org/2020.acl-main.92.pdf,https://aclanthology.org/2020.acl-main.92
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Improving Image Captioning Evaluation by Considering Inter References Variance,"Yi, Yanzhi, Deng, Hangyu, Hu, Jinglu",2020,https://aclanthology.org/2020.acl-main.93.pdf,https://aclanthology.org/2020.acl-main.93
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Revisiting the Context Window for Cross-lingual Word Embeddings,"Ri, Ryokan, Tsuruoka, Yoshimasa",2020,https://aclanthology.org/2020.acl-main.94.pdf,https://aclanthology.org/2020.acl-main.94
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Moving Down the Long Tail of Word Sense Disambiguation with Gloss Informed Bi-encoders,"Blevins, Terra, Zettlemoyer, Luke",2020,https://aclanthology.org/2020.acl-main.95.pdf,https://aclanthology.org/2020.acl-main.95
Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,Code-Switching Patterns Can Be an Effective Route to Improve Performance of Downstream NLP,"Bansal, Srijan, Garimella, Vishal, Suhane, Ayush, Patro, Jasabanta, Mukherjee, Animesh",2020,https://aclanthology.org/2020.acl-main.96.pdf,https://aclanthology.org/2020.acl-main.96
